Country,Sct,Commodity,Description,Formula / Source,Currency / Unit,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ukraine,                B1.  Variable input use,Poultry meat,Poultry meat specific programmes in B1,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,                B2.  Fixed capital formation,Poultry meat,Poultry meat specific programmes in B2,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,                B3.  On-farm services,Poultry meat,Poultry meat specific programmes in B3,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,"C. Payments based on current A/An/R/I, 
production required, single commodity",Poultry meat,Poultry meat specific programmes in C,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,"D.  Payments based on non-current A/An/R/I, production required",Poultry meat,Poultry meat specific programmes in D,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,IV. % Producer Single Commodity Transfers,Poultry meat,Poultry meat specific transfers  / value of receipts from Poultry meat production,%SCTPT = 100* SCTPT / ( (PPPT*QPPT) + A.2PT + BPT + CPT + DPT),%,58.68,58.54,62.07,63.32,33.99,28.70,-32.85,4.10,6.15,-0.24,15.30,30.46,41.43,5.56,36.04,33.21,48.45,31.48,55.87,48.39,52.84,67.02,60.97,41.43,37.87,59.62,51.91,24.20,3.54,0.99,0.00,0.00,0.00,0.00,0.00
United States,I.  Level of production   ,Poultry meat,,MPS table,000 tons,"8,115.30","8,929.06","9,272.43","9,931.05","10,645.01","11,204.30","11,884.70","12,395.90","13,205.57","13,786.17","14,521.91","14,952.37","15,128.37","15,990.20","16,362.61","16,756.78","17,272.52","17,453.05","17,955.64","18,567.99","18,702.26","19,115.94","19,611.27","18,696.82","19,318.24","19,737.37","19,741.90","20,030.39","20,333.39","20,760.68","21,421.57","21,651.09","22,027.58","22,793.70","23,072.67"
United States,II.  Value of production (at farm gate)  ,Poultry meat,,MPS table,USD mn,"8,685.81","7,992.09","9,485.66","11,155.47","10,853.47","10,808.23","11,659.61","13,022.50","14,092.93","14,742.43","17,087.16","17,114.76","17,899.39","18,011.86","16,875.10","19,540.16","16,219.76","17,982.81","23,569.51","24,198.48","22,455.31","25,221.84","27,742.35","25,461.31","28,138.53","28,029.49","30,284.99","35,689.17","38,128.89","34,518.60","32,207.52","35,152.88","35,670.73","32,657.04","27,184.80"
United States,III. Producer Single Commodity Transfers,Poultry meat,"Includes Poultry meat specific programmes in A, B, C and D",A+B+C+D,USD mn,316.08,"1,544.52",315.79,16.12,113.06,173.88,113.73,14.35,107.54,140.86,54.04,0.00,0.56,7.66,9.49,34.23,0.00,0.00,0.00,0.00,0.00,0.00,18.40,550.00,13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72
United States,A.  Support based on commodity outputs,Poultry meat,,A1+A2,USD mn,316.08,"1,544.52",315.79,16.12,113.06,173.88,113.73,14.35,107.54,140.86,54.04,0.00,0.56,7.66,9.49,34.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,               A1.  Market Price Support  ,Poultry meat,MPS for Poultry meat,TOTAL table,USD mn,316.08,"1,544.52",315.79,16.12,113.06,173.88,113.73,14.35,107.54,140.86,54.04,0.00,0.56,7.66,9.49,34.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,               A2.  Payments based on output,Poultry meat,Poultry meat specific programmes in A2,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,B.  Payments based on input use,Poultry meat,,B1+B2+B3,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B1.  Variable input use,Poultry meat,Poultry meat specific programmes in B1,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B2.  Fixed capital formation,Poultry meat,Poultry meat specific programmes in B2,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B3.  On-farm services,Poultry meat,Poultry meat specific programmes in B3,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,"C. Payments based on current A/An/R/I, 
production required, single commodity",Poultry meat,Poultry meat specific programmes in C,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,550.00,13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,"D.  Payments based on non-current A/An/R/I, production required",Poultry meat,Poultry meat specific programmes in D,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72
United States,IV. % Producer Single Commodity Transfers,Poultry meat,Poultry meat specific transfers  / value of receipts from Poultry meat production,%SCTPT = 100* SCTPT / ( (PPPT*QPPT) + A.2PT + BPT + CPT + DPT),%,3.64,19.33,3.33,0.14,1.04,1.61,0.98,0.11,0.76,0.96,0.32,0.00,0.00,0.04,0.06,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.07,2.11,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,I.  Level of production   ,Sheep meat,,MPS table,000 tons,153.32,142.88,151.96,157.40,164.66,164.66,157.85,149.23,137.89,127.46,119.75,116.57,112.49,110.68,104.33,101.15,99.34,90.27,88.45,84.82,83.92,83.01,78.93,77.57,74.39,67.45,70.90,70.72,70.72,68.22,68.13,65.86,69.54,67.36,62.51
United States,II.  Value of production (at farm gate)  ,Sheep meat,,MPS table,USD mn,388.76,502.64,420.16,445.78,361.10,345.95,373.41,394.44,360.28,414.37,440.69,489.56,354.44,348.74,361.23,303.19,313.95,390.16,412.33,428.63,363.98,394.55,391.31,376.25,461.08,579.22,445.64,427.38,534.74,493.95,476.26,490.75,479.96,484.66,486.23
United States,III. Producer Single Commodity Transfers,Sheep meat,"Includes Sheep meat specific programmes in A, B, C and D",A+B+C+D,USD mn,5.06,4.72,5.01,4.41,4.61,4.61,4.42,4.18,3.86,3.57,3.35,3.26,3.15,44.39,42.51,48.99,51.26,35.11,55.11,38.58,32.76,35.51,35.22,33.86,41.50,52.13,40.11,39.07,48.67,44.46,42.94,44.47,43.25,43.68,116.20
United States,A.  Support based on commodity outputs,Sheep meat,,A1+A2,USD mn,5.06,4.72,5.01,4.41,4.61,4.61,4.42,4.18,3.86,3.57,3.35,3.26,3.15,31.39,32.51,27.29,28.26,35.11,37.11,38.58,32.76,35.51,35.22,33.86,41.50,52.13,40.11,38.46,48.13,44.46,42.86,44.17,43.20,43.62,43.76
United States,               A1.  Market Price Support  ,Sheep meat,MPS for Sheep meat,TOTAL table,USD mn,5.06,4.72,5.01,4.41,4.61,4.61,4.42,4.18,3.86,3.57,3.35,3.26,3.15,31.39,32.51,27.29,28.26,35.11,37.11,38.58,32.76,35.51,35.22,33.86,41.50,52.13,40.11,38.46,48.13,44.46,42.86,44.17,43.20,43.62,43.76
United States,               A2.  Payments based on output,Sheep meat,Sheep meat specific programmes in A2,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,B.  Payments based on input use,Sheep meat,,B1+B2+B3,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B1.  Variable input use,Sheep meat,Sheep meat specific programmes in B1,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B2.  Fixed capital formation,Sheep meat,Sheep meat specific programmes in B2,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B3.  On-farm services,Sheep meat,Sheep meat specific programmes in B3,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,"C. Payments based on current A/An/R/I, 
production required, single commodity",Sheep meat,Sheep meat specific programmes in C,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,10.00,21.70,23.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.54,0.00,0.08,0.30,0.06,0.06,72.44
United States,"D.  Payments based on non-current A/An/R/I, production required",Sheep meat,Sheep meat specific programmes in D,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,IV. % Producer Single Commodity Transfers,Sheep meat,Sheep meat specific transfers  / value of receipts from Sheep meat production,%SCTSH = 100* SCTSH / ( (PPSH*QPSH) + A.2SH + BSH + CSH + DSH),%,1.30,0.94,1.19,0.99,1.28,1.33,1.18,1.06,1.07,0.86,0.76,0.67,0.89,12.27,11.45,15.08,15.21,9.00,12.81,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.13,9.09,9.00,9.01,9.06,9.01,9.01,20.80
Vietnam,I.  Level of production   ,Poultry meat,,MPS table,000 tons,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224.31,227.90,250.42,274.55,234.14,238.20,254.56,265.66,308.58,390.72,459.54,514.84,539.78,556.86,646.99,671.96,711.61,763.57,812.14,963.88,"1,060.26"
Vietnam,II.  Value of production (at farm gate)  ,Poultry meat,,MPS table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,743,151.07","5,903,745.33","6,801,607.75","7,518,995.67","6,931,390.69","7,359,385.93","7,958,310.67","9,510,491.67","10,763,799.84","14,593,536.06","19,324,926.52","29,480,589.83","27,587,437.96","32,270,300.99","36,982,978.24","30,123,140.15","35,005,025.34","33,501,251.03","36,146,481.62","52,785,475.44","48,499,854.70"
Vietnam,III. Producer Single Commodity Transfers,Poultry meat,"Includes Poultry meat specific programmes in A, B, C and D",A+B+C+D,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,417,279.43","3,223,103.75","4,900,289.84","4,493,700.21","3,543,892.59","3,300,845.57","3,917,844.90","4,419,600.52","2,383,359.32","1,556,343.76","1,283,261.68","5,490,391.75","-1,568,922.95","4,393,645.56","-308,603.26","-17,619,173.56","-11,185,691.75","-16,876,130.14","-21,192,191.23","-21,464,804.35","-17,814,210.32"
Vietnam,A.  Support based on commodity outputs,Poultry meat,,A1+A2,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,417,279.43","3,223,103.75","4,900,289.84","4,493,700.21","3,543,892.59","3,300,845.57","3,917,844.90","4,419,600.52","2,383,359.32","1,556,343.76","1,283,261.68","5,490,391.75","-1,568,922.95","4,393,645.56","-308,603.26","-17,619,173.56","-11,185,691.75","-16,876,130.14","-21,192,191.23","-21,464,804.35","-17,814,210.32"
Vietnam,               A1.  Market Price Support  ,Poultry meat,MPS for Poultry meat,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,417,279.43","3,223,103.75","4,900,289.84","4,493,700.21","3,543,892.59","3,300,845.57","3,917,844.90","4,419,600.52","2,383,359.32","1,556,343.76","1,283,261.68","5,490,391.75","-1,568,922.95","4,393,645.56","-308,603.26","-17,619,173.56","-11,185,691.75","-16,876,130.14","-21,192,191.23","-21,464,804.35","-17,814,210.32"
Vietnam,               A2.  Payments based on output,Poultry meat,Poultry meat specific programmes in A2,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,B.  Payments based on input use,Poultry meat,,B1+B2+B3,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,                B1.  Variable input use,Poultry meat,Poultry meat specific programmes in B1,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,                B2.  Fixed capital formation,Poultry meat,Poultry meat specific programmes in B2,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,                B3.  On-farm services,Poultry meat,Poultry meat specific programmes in B3,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,"C. Payments based on current A/An/R/I, 
production required, single commodity",Poultry meat,Poultry meat specific programmes in C,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,"D.  Payments based on non-current A/An/R/I, production required",Poultry meat,Poultry meat specific programmes in D,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,IV. % Producer Single Commodity Transfers,Poultry meat,Poultry meat specific transfers  / value of receipts from Poultry meat production,%SCTPT = 100* SCTPT / ( (PPPT*QPPT) + A.2PT + BPT + CPT + DPT),%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.09,54.59,72.05,59.76,51.13,44.85,49.23,46.47,22.14,10.66,6.64,18.62,-5.69,13.62,-0.83,-58.49,-31.95,-50.37,-58.63,-40.66,-36.73
South Africa,I.  Level of production   ,Poultry meat,,MPS table,000 tons,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,607.00,647.00,699.00,753.00,777.00,803.00,850.00,869.00,896.00,925.00,928.00,"1,019.00","1,143.00","1,200.00","1,276.00","1,358.00","1,430.00","1,474.00","1,484.00","1,710.00","1,694.00","1,709.00","1,704.00","1,663.00","1,702.00","1,782.00","1,853.00"
South Africa,II.  Value of production (at farm gate)  ,Poultry meat,,MPS table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,022.41","4,616.35","5,206.39","5,826.34","6,270.39","5,888.00","7,300.54","7,970.90","9,785.07","10,447.10","10,822.03","11,873.05","14,184.63","16,678.80","18,595.15","22,750.57","22,771.32","22,608.21","23,432.36","29,565.90","32,272.39","37,495.46","37,513.56","42,951.96","44,032.44","46,499.51","47,214.44"
South Africa,III. Producer Single Commodity Transfers,Poultry meat,"Includes Poultry meat specific programmes in A, B, C and D",A+B+C+D,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,337.98,463.44,385.40,605.38,0.00,-1.37,-1.27,-7.14,-177.78,-0.85,-0.41,229.92,"1,436.53",0.00,0.00,460.70,0.00,888.34,0.00,-4.11,-8.87,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,A.  Support based on commodity outputs,Poultry meat,,A1+A2,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,337.98,463.44,385.40,605.38,0.00,-1.37,-1.27,-7.14,-177.78,-0.85,-0.41,229.92,"1,436.53",0.00,0.00,460.70,0.00,888.34,0.00,-4.11,-8.87,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,               A1.  Market Price Support  ,Poultry meat,MPS for Poultry meat,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,337.98,463.44,385.40,605.38,0.00,-1.37,-1.27,-7.14,-177.78,-0.85,-0.41,229.92,"1,436.53",0.00,0.00,460.70,0.00,888.34,0.00,-4.11,-8.87,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,               A2.  Payments based on output,Poultry meat,Poultry meat specific programmes in A2,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,B.  Payments based on input use,Poultry meat,,B1+B2+B3,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,                B1.  Variable input use,Poultry meat,Poultry meat specific programmes in B1,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,                B2.  Fixed capital formation,Poultry meat,Poultry meat specific programmes in B2,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,                B3.  On-farm services,Poultry meat,Poultry meat specific programmes in B3,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,"C. Payments based on current A/An/R/I, 
production required, single commodity",Poultry meat,Poultry meat specific programmes in C,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,"D.  Payments based on non-current A/An/R/I, production required",Poultry meat,Poultry meat specific programmes in D,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,IV. % Producer Single Commodity Transfers,Poultry meat,Poultry meat specific transfers  / value of receipts from Poultry meat production,%SCTPT = 100* SCTPT / ( (PPPT*QPPT) + A.2PT + BPT + CPT + DPT),%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,10.04,7.40,10.39,0.00,-0.02,-0.02,-0.09,-1.82,-0.01,-0.00,1.94,10.13,0.00,0.00,2.03,0.00,3.93,0.00,-0.01,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,I.  Level of production   ,Sheep meat,,MPS table,000 tons,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,94.80,106.30,102.60,96.90,104.90,108.30,105.40,105.10,114.40,120.30,115.50,117.20,141.10,141.40,146.50,149.20,148.80,148.90,166.30,182.20,184.60,177.60,177.30,170.70,156.90,177.10
South Africa,II.  Value of production (at farm gate)  ,Sheep meat,,MPS table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,504.54","1,056.07","1,245.84","1,339.96","1,243.23","1,360.55","1,656.99","1,633.70","1,982.19","2,339.48","2,603.20","2,587.64","3,371.84","4,262.63","4,640.75","4,871.13","5,912.80","7,042.70","6,606.69","7,067.75","9,126.40","10,090.24","10,515.70","12,458.87","12,456.15","10,973.74","14,129.04"
South Africa,III. Producer Single Commodity Transfers,Sheep meat,"Includes Sheep meat specific programmes in A, B, C and D",A+B+C+D,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,813.41,417.73,165.81,421.99,432.99,226.27,621.14,0.00,0.00,0.00,0.00,65.58,833.98,559.13,0.00,0.00,0.00,0.00,182.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,A.  Support based on commodity outputs,Sheep meat,,A1+A2,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,813.41,417.73,165.81,421.99,432.99,226.27,621.14,0.00,0.00,0.00,0.00,65.58,833.98,559.13,0.00,0.00,0.00,0.00,182.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,               A1.  Market Price Support  ,Sheep meat,MPS for Sheep meat,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,813.41,417.73,165.81,421.99,432.99,226.27,621.14,0.00,0.00,0.00,0.00,65.58,833.98,559.13,0.00,0.00,0.00,0.00,182.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,               A2.  Payments based on output,Sheep meat,Sheep meat specific programmes in A2,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,B.  Payments based on input use,Sheep meat,,B1+B2+B3,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,                B1.  Variable input use,Sheep meat,Sheep meat specific programmes in B1,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,                B2.  Fixed capital formation,Sheep meat,Sheep meat specific programmes in B2,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
